# LAMMPS data file written by OVITO Basic 3.0.0-dev806
# 1024个
# 原子数量:256Cr 758Fe 10Mn
# 相对原子质量:51.996 55.845 54.94
# 13310.976 42330.51 549.4
# 比例:Cr0.2368885232 Mn0.0097773863
1024 atoms
3 atom types
0.0 22.6438903809 xlo xhi
0.0 22.6438903809 ylo yhi
0.0 22.6438903809 zlo zhi

Masses

1 51.996  # Cr
2 55.845  # Fe
3 54.94   # Mn

Atoms  # atomic

1 1 4.2457294464 4.2457294464 1.4152431488
2 1 4.2457294464 4.2457294464 12.7371883393
3 1 4.2457294464 15.5676746369 1.4152431488
4 1 4.2457294464 15.5676746369 12.7371883393
5 1 15.5676746369 4.2457294464 1.4152431488
6 1 15.5676746369 4.2457294464 12.7371883393
7 1 15.5676746369 15.5676746369 1.4152431488
8 1 15.5676746369 15.5676746369 12.7371883393
9 1 4.2457294464 4.2457294464 7.076215744
10 1 4.2457294464 4.2457294464 18.3981609345
11 1 4.2457294464 15.5676746369 7.076215744
12 1 4.2457294464 15.5676746369 18.3981609345
13 1 15.5676746369 4.2457294464 7.076215744
14 1 15.5676746369 4.2457294464 18.3981609345
15 1 15.5676746369 15.5676746369 7.076215744
16 1 15.5676746369 15.5676746369 18.3981609345
17 1 4.2457294464 9.9067010906 1.4152431488
18 1 4.2457294464 9.9067010906 12.7371883393
19 1 4.2457294464 21.2286472321 1.4152431488
20 1 4.2457294464 21.2286472321 12.7371883393
21 1 15.5676746369 9.9067010906 1.4152431488
22 1 15.5676746369 9.9067010906 12.7371883393
23 1 15.5676746369 21.2286472321 1.4152431488
24 1 15.5676746369 21.2286472321 12.7371883393
25 1 4.2457294464 9.9067010906 7.076215744
26 1 4.2457294464 9.9067010906 18.3981609345
27 1 4.2457294464 21.2286472321 7.076215744
28 1 4.2457294464 21.2286472321 18.3981609345
29 1 15.5676746369 9.9067010906 7.076215744
30 1 15.5676746369 9.9067010906 18.3981609345
31 1 15.5676746369 21.2286472321 7.076215744
32 1 15.5676746369 21.2286472321 18.3981609345
33 1 9.9067010906 4.2457294464 1.4152431488
34 1 9.9067010906 4.2457294464 12.7371883393
35 1 9.9067010906 15.5676746369 1.4152431488
36 1 9.9067010906 15.5676746369 12.7371883393
37 1 21.2286472321 4.2457294464 1.4152431488
38 1 21.2286472321 4.2457294464 12.7371883393
39 1 21.2286472321 15.5676746369 1.4152431488
40 1 21.2286472321 15.5676746369 12.7371883393
41 1 9.9067010906 4.2457294464 7.076215744
42 1 9.9067010906 4.2457294464 18.3981609345
43 1 9.9067010906 15.5676746369 7.076215744
44 1 9.9067010906 15.5676746369 18.3981609345
45 1 21.2286472321 4.2457294464 7.076215744
46 1 21.2286472321 4.2457294464 18.3981609345
47 1 21.2286472321 15.5676746369 7.076215744
48 1 21.2286472321 15.5676746369 18.3981609345
49 1 9.9067010906 9.9067010906 1.4152431488
50 1 9.9067010906 9.9067010906 12.7371883393
51 1 9.9067010906 21.2286472321 1.4152431488
52 1 9.9067010906 21.2286472321 12.7371883393
53 1 21.2286472321 9.9067010906 1.4152431488
54 1 21.2286472321 9.9067010906 12.7371883393
55 1 21.2286472321 21.2286472321 1.4152431488
56 1 21.2286472321 21.2286472321 12.7371883393
57 1 9.9067010906 9.9067010906 7.076215744
58 1 9.9067010906 9.9067010906 18.3981609345
59 1 9.9067010906 21.2286472321 7.076215744
60 1 9.9067010906 21.2286472321 18.3981609345
61 1 21.2286472321 9.9067010906 7.076215744
62 1 21.2286472321 9.9067010906 18.3981609345
63 1 21.2286472321 21.2286472321 7.076215744
64 1 21.2286472321 21.2286472321 18.3981609345
65 1 1.4152431488 1.4152431488 1.4152431488
66 1 1.4152431488 1.4152431488 12.7371883393
67 1 1.4152431488 12.7371883393 1.4152431488
68 1 1.4152431488 12.7371883393 12.7371883393
69 1 12.7371883393 1.4152431488 1.4152431488
70 1 12.7371883393 1.4152431488 12.7371883393
71 1 12.7371883393 12.7371883393 1.4152431488
72 1 12.7371883393 12.7371883393 12.7371883393
73 1 1.4152431488 1.4152431488 7.076215744
74 1 1.4152431488 1.4152431488 18.3981609345
75 1 1.4152431488 12.7371883393 7.076215744
76 1 1.4152431488 12.7371883393 18.3981609345
77 1 12.7371883393 1.4152431488 7.076215744
78 1 12.7371883393 1.4152431488 18.3981609345
79 1 12.7371883393 12.7371883393 7.076215744
80 1 12.7371883393 12.7371883393 18.3981609345
81 1 1.4152431488 7.076215744 1.4152431488
82 1 1.4152431488 7.076215744 12.7371883393
83 1 1.4152431488 18.3981609345 1.4152431488
84 1 1.4152431488 18.3981609345 12.7371883393
85 1 12.7371883393 7.076215744 1.4152431488
86 1 12.7371883393 7.076215744 12.7371883393
87 1 12.7371883393 18.3981609345 1.4152431488
88 1 12.7371883393 18.3981609345 12.7371883393
89 1 1.4152431488 7.076215744 7.076215744
90 1 1.4152431488 7.076215744 18.3981609345
91 1 1.4152431488 18.3981609345 7.076215744
92 1 1.4152431488 18.3981609345 18.3981609345
93 1 12.7371883393 7.076215744 7.076215744
94 1 12.7371883393 7.076215744 18.3981609345
95 1 12.7371883393 18.3981609345 7.076215744
96 1 12.7371883393 18.3981609345 18.3981609345
97 1 7.076215744 1.4152431488 1.4152431488
98 1 7.076215744 1.4152431488 12.7371883393
99 1 7.076215744 12.7371883393 1.4152431488
100 1 7.076215744 12.7371883393 12.7371883393
101 1 18.3981609345 1.4152431488 1.4152431488
102 1 18.3981609345 1.4152431488 12.7371883393
103 1 18.3981609345 12.7371883393 1.4152431488
104 1 18.3981609345 12.7371883393 12.7371883393
