# LAMMPS data file written by OVITO Basic 3.0.0-dev806
5660 atoms
4 atom types
0.0 22.6439 xlo xhi
0.0 22.6439 ylo yhi
0.0 120.7734 zlo zhi

Masses

1 51.996  # Cr
2 55.845  # Fe
3 15.999  # O
4 51.996  # Cr

Atoms  # charge

44	3	-2	3.23418	22.0263	4.38191
45	3	-2	1.95603	1.22043	50.6613
46	3	-2	0.505271	2.89134	3.98639
47	3	-2	21.6579	3.71155	49.3706
48	3	-2	1.13402	0.756147	5.41845
49	3	-2	0.0651965	0.480216	49.2635
50	1	3	5.95981	3.4686	39.1786
51	1	3	7.77268	2.00703	41.7394
52	1	3	5.50398	21.77	41.0521
53	1	3	6.12689	2.42788	43.4302
54	1	3	4.86719	22.8637	44.2139
55	1	3	5.94902	2.39314	2.83896
56	1	3	6.64769	3.91115	46.1807
57	1	3	7.162	0.690742	1.49006
58	1	3	8.79827	1.23516	46.2584
59	1	3	5.16649	22.2271	4.26031
60	1	3	4.17874	21.535	49.1129
61	1	3	7.99968	2.04677	4.04315
62	1	3	6.97541	1.9157	48.7564
63	1	3	4.4902	22.6019	7.51161
64	1	3	4.02101	21.9444	52.5085
65	1	3	5.68601	2.31922	6.18496
66	1	3	5.4765	1.72894	50.6982
67	1	3	7.23662	0.380655	9.27456
68	1	3	7.16603	0.396989	53.2909
69	3	-2	6.31404	0.623709	42.714
70	3	-2	3.58794	1.50089	44.3246
71	3	-2	7.98236	3.74404	42.4667
72	3	-2	6.0717	2.80481	41.1771
73	3	-2	7.2285	0.191406	40.5443
74	3	-2	8.07508	2.333	39.8983
75	3	-2	9.85365	2.24604	120.439
76	3	-2	8.132	2.86715	47.1134
77	3	-2	7.83687	2.85849	1.81486
78	3	-2	5.8983	3.39689	48.0325
79	3	-2	6.93425	0.219688	3.22062
80	3	-2	7.17205	0.54517	47.275
81	3	-2	3.86314	2.19525	61.7969
82	3	-2	4.46499	4.03973	46.1696
83	3	-2	6.03999	3.11078	64.1919
84	3	-2	5.74511	2.05429	45.4239
85	3	-2	8.52424	5.90495	64.2988
86	3	-2	6.27619	4.22213	44.25
87	3	-2	7.47183	2.41911	5.78204
88	3	-2	6.40826	3.47185	51.6627
89	3	-2	6.0668	3.91711	7.16795
90	3	-2	5.13133	4.97019	53.2003
91	3	-2	5.82687	1.63493	8.13232
92	3	-2	5.41027	1.17565	52.5058
93	3	-2	8.79177	21.0758	5.88226
94	3	-2	7.22629	0.478098	50.9696
95	3	-2	5.41152	1.83994	4.3426
96	3	-2	4.21584	3.25888	50.4247
97	3	-2	5.52223	0.216227	6.10988
98	3	-2	4.92672	22.1804	50.6797
99	1	3	9.88594	2.22176	39.4126
100	1	3	12.2024	1.00049	42.2392
101	1	3	9.16765	22.6921	41.1681
102	1	3	10.4317	2.05561	43.6283
103	1	3	7.99835	22.244	44.0504
104	1	3	9.70485	1.55311	1.4787
105	1	3	11.1061	3.96691	46.2465
106	1	3	12.7284	1.40788	1.30338
107	1	3	12.6861	0.976546	45.6853
108	1	3	8.49988	21.3935	4.03233
109	1	3	8.83145	21.86	48.2163
110	1	3	11.1784	1.18514	4.13805
111	1	3	11.1037	1.037	48.6036
112	1	3	9.20505	0.592985	6.71591
113	1	3	9.12895	0.783992	51.0043
114	1	3	11.5355	3.12454	6.67988
115	1	3	11.3362	3.3455	50.6626
116	1	3	12.9065	1.83067	9.37189
117	1	3	11.9321	1.17427	52.8968
118	3	-2	10.1962	0.133317	43.1502
119	3	-2	8.11101	1.77922	43.9262
120	3	-2	13.9045	2.66843	43.0824
121	3	-2	9.71478	2.14788	41.8009
122	3	-2	10.9473	0.521807	40.421
123	3	-2	13.2497	1.50815	40.7416
124	3	-2	13.6743	3.23769	0.921562
125	3	-2	12.8803	1.06992	47.6285
126	3	-2	12.8257	1.2678	3.07982
127	3	-2	11.1653	2.91758	48.293
128	3	-2	10.7608	0.00162799	1.20948
129	3	-2	10.4329	0.294331	46.868
130	3	-2	8.81507	1.86098	61.6452
131	3	-2	8.86915	4.82485	45.8458
132	3	-2	11.0986	3.10516	64.1376
133	3	-2	9.90789	2.53742	45.3759
134	3	-2	11.3725	6.00778	62.1273
135	3	-2	12.3386	2.86467	45.2104
136	3	-2	12.8162	1.54819	7.12281
137	3	-2	11.358	3.19054	52.444
138	3	-2	11.3778	3.31504	8.65368
139	3	-2	9.04008	4.40224	53.1057
140	3	-2	9.58143	2.33718	7.28396
141	3	-2	9.23976	2.46496	51.6287
142	3	-2	12.3388	22.216	4.73439
143	3	-2	11.4789	1.37848	50.6836
144	3	-2	9.9837	2.55527	3.36227
145	3	-2	7.88504	3.97092	49.2901
146	3	-2	9.20665	0.58864	4.69617
147	3	-2	8.90691	0.926531	49.0028
148	1	3	15.6684	3.40839	39.3659
149	1	3	17.682	2.03414	41.5258
150	1	3	14.9374	22.686	41.2292
151	1	3	15.4499	1.47621	43.7401
152	1	3	13.7953	21.3582	44.0249
153	1	3	15.2764	4.18398	1.73066
154	1	3	16.1158	2.90096	46.6731
155	1	3	15.4363	1.41632	1.55739
156	1	3	18.6815	1.25211	46.9998
157	1	3	14.2966	0.388021	4.0086
158	1	3	13.5757	21.9694	48.4257
159	1	3	16.7233	2.49599	4.15131
160	1	3	16.2476	0.940259	49.1145
161	1	3	12.5866	22.2529	6.74696
162	1	3	13.4606	0.81273	51.0533
163	1	3	14.7909	2.12484	6.83488
164	1	3	15.7726	2.44218	50.9679
165	1	3	16.5257	0.811189	9.32982
166	1	3	16.245	0.400109	53.3229
167	3	-2	15.166	21.8267	42.8704
168	3	-2	13.3031	0.491761	43.9608
169	3	-2	17.664	4.19779	42.091
170	3	-2	15.6199	1.96245	41.4106
171	3	-2	17.083	22.6514	40.705
172	3	-2	17.3793	2.32359	39.6323
173	3	-2	16.2547	1.00475	-0.140176
174	3	-2	18.2123	0.662096	48.8854
175	3	-2	17.0386	3.44759	1.42032
176	3	-2	15.7131	3.1485	48.9658
177	3	-2	17.2308	0.906379	2.99434
178	3	-2	16.5023	1.26992	47.3051
179	3	-2	11.8553	2.6648	61.3373
180	3	-2	14.4756	3.55759	46.8027
181	3	-2	14.3695	2.65853	62.8325
182	3	-2	14.888	1.57135	45.5225
183	3	-2	16.7045	5.8671	62.8002
184	3	-2	16.1086	3.48091	44.8844
185	3	-2	16.652	2.17141	5.987
186	3	-2	16.0983	2.23282	52.6288
187	3	-2	15.5608	3.95576	7.38191
188	3	-2	14.7724	4.19948	53.5833
189	3	-2	15.0358	1.98414	8.82426
190	3	-2	13.7458	2.61212	51.8036
191	3	-2	17.6168	22.092	5.70221
192	3	-2	16.2836	0.290205	51.0649
193	3	-2	14.9296	2.62791	3.54717
194	3	-2	12.9856	3.97636	49.6893
195	3	-2	14.646	0.301196	5.9064
196	3	-2	14.3775	1.31426	49.6042
197	1	3	19.2758	2.47083	38.9279
198	1	3	20.8885	0.84099	41.4035
199	1	3	18.3537	21.2581	41.1557
200	1	3	20.5688	2.60068	43.2132
201	1	3	18.603	0.219353	44.1049
202	1	3	18.5886	1.62692	1.91286
203	1	3	20.3786	3.57936	46.1927
204	1	3	21.7141	1.53486	1.73034
205	1	3	21.5029	0.897211	45.6658
206	1	3	17.4217	21.6992	3.72906
207	1	3	18.7583	21.3129	48.7561
208	1	3	21.257	2.42507	4.08941
209	1	3	21.3914	1.85	48.768
210	1	3	18.4694	1.15198	6.442
211	1	3	17.447	20.9357	51.6585
212	1	3	20.4942	3.48032	6.54178
213	1	3	18.6805	1.21228	51.1148
214	1	3	22.0452	2.37053	8.92083
215	1	3	20.3968	1.05945	53.026
216	3	-2	19.1306	0.614006	42.1882
217	3	-2	17.406	1.95901	43.4532
218	3	-2	0.481535	3.12731	43.0384
219	3	-2	19.6214	2.8295	41.2764
220	3	-2	20.6278	0.878103	39.4775
221	3	-2	0.0448671	1.77281	40.4926
222	3	-2	1.44696	1.35	1.34055
223	3	-2	22.1543	2.03226	46.9736
224	3	-2	22.4463	3.44611	1.13153
225	3	-2	19.6852	2.91702	48.1186
226	3	-2	19.8271	0.244605	1.62022
227	3	-2	20.353	0.333445	47.5794
228	3	-2	17.7165	2.93609	62.0038
229	3	-2	18.1202	2.90925	46.2403
230	3	-2	19.7898	2.52666	64.2471
231	3	-2	19.7343	1.28828	45.3292
232	3	-2	21.6796	4.808	62.7848
233	3	-2	21.3774	3.02648	44.7973
234	3	-2	21.812	2.20019	6.69897
235	3	-2	20.0174	2.97541	52.4241
236	3	-2	20.9004	4.04135	8.16393
237	3	-2	18.737	4.8777	53.8631
238	3	-2	18.7497	3.07062	7.47315
239	3	-2	18.1317	0.244117	52.6986
240	3	-2	21.5567	0.525685	4.15502
241	3	-2	21.0174	1.29313	50.9218
242	3	-2	19.9814	3.19827	2.44966
243	3	-2	17.5798	2.4374	50.4294
244	3	-2	19.3026	2.46551	5.07827
245	3	-2	19.2028	21.9365	50.67
246	1	3	1.14637	8.28871	38.9849
247	1	3	3.1599	6.56502	42.0891
248	1	3	0.730487	3.46329	41.239
249	1	3	1.09113	7.34811	43.4137
250	1	3	0.328562	4.54459	44.204
251	1	3	1.78786	6.63442	1.83748
252	1	3	1.88848	8.51421	46.1513
253	1	3	4.37055	4.82057	1.75798
254	1	3	3.09117	5.58219	45.5474
255	1	3	1.00842	4.8026	4.41818
256	1	3	0.763366	4.58168	48.4406
257	1	3	3.81967	6.55863	4.29343
258	1	3	3.17477	6.74782	48.6882
259	1	3	0.303048	4.2196	7.37609
260	1	3	21.6936	3.60009	51.3403
261	1	3	1.25547	6.96327	6.28471
262	1	3	1.27493	6.21674	51.3075
263	1	3	2.95318	5.9439	8.72282
264	1	3	2.92453	4.67702	53.8342
265	3	-2	1.40772	5.48089	42.3499
266	3	-2	21.9704	6.10004	43.5123
267	3	-2	3.54058	8.49152	42.0911
268	3	-2	1.48362	7.58519	41.1096
269	3	-2	2.27692	4.11012	40.4137
270	3	-2	3.42633	6.32318	40.2371
271	3	-2	6.39921	5.95812	1.22031
272	3	-2	3.12262	7.1002	46.8556
273	3	-2	3.83783	6.84027	1.42925
274	3	-2	1.53641	8.20017	48.357
275	3	-2	2.63065	5.01921	3.37338
276	3	-2	2.5128	4.83295	47.5189
277	3	-2	21.9932	6.98758	61.1953
278	3	-2	0.0374942	8.4067	46.4121
279	3	-2	1.31283	5.81272	63.1123
280	3	-2	1.0112	6.44747	45.3035
281	3	-2	2.64318	8.73414	62.9948
282	3	-2	1.73707	9.35703	44.013
283	3	-2	3.16262	6.26231	6.10199
284	3	-2	2.11347	8.02062	52.1945
285	3	-2	0.820885	8.87916	6.49945
286	3	-2	0.0447613	8.86497	53.6062
287	3	-2	1.60064	7.05048	8.10732
288	3	-2	1.13104	5.93113	53.1699
289	3	-2	2.46761	3.57709	5.41822
290	3	-2	3.05586	5.00266	51.8368
291	3	-2	1.55039	7.07157	4.36901
292	3	-2	22.5075	7.50212	50.6786
293	3	-2	0.803488	5.33484	6.08898
294	3	-2	1.05124	4.5369	50.4444
295	1	3	5.15721	6.73167	39.416
296	1	3	6.82063	4.96249	41.9403
297	1	3	4.2197	4.42468	41.3307
298	1	3	5.96189	6.36036	43.7243
299	1	3	4.05263	3.32872	44.4558
300	1	3	5.96691	7.48574	2.36138
301	1	3	5.49267	7.65463	46.7224
302	1	3	7.85629	4.78742	1.87288
303	1	3	8.50718	6.69814	45.9282
304	1	3	3.7683	3.37353	3.91641
305	1	3	4.01065	3.54961	48.2483
306	1	3	6.55268	4.8176	4.8638
307	1	3	6.64197	5.61604	48.7155
308	1	3	3.89242	4.48888	6.95461
309	1	3	4.98353	5.08987	51.1786
310	1	3	6.76335	7.23181	6.53222
311	1	3	6.98898	7.90246	51.0748
312	1	3	8.60492	6.23275	9.03038
313	1	3	8.66995	6.40983	52.8482
314	3	-2	4.09745	5.22722	43.478
315	3	-2	2.81959	7.18759	44.0066
316	3	-2	9.0189	8.03683	44.4055
317	3	-2	5.24035	6.6626	41.8545
318	3	-2	6.31779	5.21466	40.1778
319	3	-2	8.51641	5.90792	41.1912
320	3	-2	9.86739	5.36753	1.54651
321	3	-2	8.6862	6.25833	48.0133
322	3	-2	8.41789	8.2068	2.02336
323	3	-2	6.75887	7.48814	49.0913
324	3	-2	5.73797	4.10637	2.75946
325	3	-2	6.68945	5.73071	46.7354
326	3	-2	3.66079	6.7357	61.7038
327	3	-2	4.21793	9.11821	45.989
328	3	-2	6.07148	5.83111	62.781
329	3	-2	4.8816	6.81293	45.2001
330	3	-2	7.97477	9.18542	63.0981
331	3	-2	7.1381	8.1187	46.0823
332	3	-2	8.25097	5.87369	6.82624
333	3	-2	7.38775	7.7049	53.1772
334	3	-2	6.73421	7.86814	8.30456
335	3	-2	5.59341	8.82464	54.3748
336	3	-2	4.48169	6.78015	8.06401
337	3	-2	5.12878	7.23136	51.8605
338	3	-2	8.0773	4.09153	3.99712
339	3	-2	7.02809	5.8272	50.973
340	3	-2	6.22599	6.69393	4.31877
341	3	-2	3.68541	8.43209	49.4811
342	3	-2	4.81973	4.22068	5.12208
343	3	-2	4.56755	5.44294	49.1701
344	1	3	11.0479	7.93315	39.2965
345	1	3	12.7035	6.43727	41.923
346	1	3	10.1028	4.50208	41.7659
347	1	3	10.4948	6.29647	44.4357
348	1	3	8.5275	3.9185	44.2398
349	1	3	10.5077	7.15298	2.01323
350	1	3	11.3823	8.26774	46.9047
351	1	3	12.4125	5.09117	1.51627
352	1	3	12.9196	6.51108	46.2194
353	1	3	10.2457	4.54298	3.84095
354	1	3	9.5083	4.3276	48.0608
355	1	3	13.1519	6.9107	4.13132
356	1	3	12.2346	5.89061	49.2588
357	1	3	8.38433	3.96611	6.58177
358	1	3	8.24815	4.02951	51.0538
359	1	3	10.384	6.64514	6.293
360	1	3	11.282	8.05722	51.243
361	1	3	11.9454	5.18927	9.14052
362	1	3	11.4971	5.22059	53.3766
363	3	-2	10.3489	4.45219	43.9184
364	3	-2	8.03364	5.90811	43.7818
365	3	-2	12.6796	8.25978	42.5266
366	3	-2	10.6778	6.3575	42.4204
367	3	-2	12.3251	4.54778	41.2371
368	3	-2	12.5001	6.71725	39.9165
369	3	-2	14.4381	6.01247	0.885296
370	3	-2	13.2627	7.15062	47.8691
371	3	-2	12.4263	7.34392	2.3717
372	3	-2	11.1049	8.09622	48.7658
373	3	-2	12.1942	4.77999	3.38189
374	3	-2	12.4796	4.85008	47.3937
375	3	-2	8.74814	7.36043	61.5485
376	3	-2	9.4517	8.3789	46.8608
377	3	-2	11.4619	6.03283	64.4427
378	3	-2	10.7435	6.26033	46.5042
379	3	-2	11.5425	9.13089	62.9711
380	3	-2	11.4438	7.96785	44.9469
381	3	-2	12.0945	7.29029	5.63979
382	3	-2	12.1248	8.93665	52.8651
383	3	-2	11.0402	8.59064	7.38884
384	3	-2	9.96702	9.49733	54.0489
385	3	-2	10.5201	6.33171	8.34476
386	3	-2	10.5944	6.93572	52.7384
387	3	-2	13.3754	3.74589	6.14437
388	3	-2	12.2977	5.26593	51.6263
389	3	-2	9.84404	6.62836	3.94035
390	3	-2	9.21272	7.79198	50.9149
391	3	-2	10.2969	4.52489	5.81651
392	3	-2	10.2313	4.60352	49.8633
393	1	3	14.6248	6.76872	39.3461
394	1	3	16.4867	5.78351	41.8648
395	1	3	13.9388	3.42024	41.332
396	1	3	14.6902	6.53103	43.8548
397	1	3	13.9809	3.94481	44.7418
398	1	3	15.5824	7.36871	1.83735
399	1	3	15.0252	8.23211	46.7281
400	1	3	18.3431	4.80443	1.97912
401	1	3	16.585	6.18807	46.3569
402	1	3	13.7047	3.98179	4.33487
403	1	3	13.5632	2.96978	48.2627
404	1	3	16.4149	6.01798	4.3806
405	1	3	16.352	5.2466	49.3172
406	1	3	14.247	5.45628	7.29495
407	1	3	14.0491	4.62468	51.5877
408	1	3	15.6395	7.78114	6.13494
409	1	3	14.7994	7.65196	50.8313
410	1	3	17.1979	6.718	8.77678
411	1	3	16.4815	5.45801	53.094
412	3	-2	14.5721	4.98257	42.7531
413	3	-2	12.845	6.06049	44.2598
414	3	-2	17.7568	7.13426	42.4435
415	3	-2	14.8284	7.1813	41.7491
416	3	-2	16.2656	5.41004	39.9358
417	3	-2	18.8694	6.82761	40.0444
418	3	-2	19.6464	5.7195	0.983049
419	3	-2	17.4614	6.62346	48.3356
420	3	-2	17.5833	7.35622	1.52132
421	3	-2	15.4433	8.10368	48.6548
422	3	-2	15.0419	5.43932	3.20696
423	3	-2	16.7316	4.56748	47.3026
424	3	-2	13.2219	7.8853	61.6483
425	3	-2	13.4523	8.87554	46.0814
426	3	-2	14.2556	5.91035	62.7549
427	3	-2	14.6814	5.98121	45.8948
428	3	-2	16.7951	9.40444	63.0849
429	3	-2	15.4632	8.00976	44.8592
430	3	-2	17.0157	6.13096	6.5772
431	3	-2	14.5921	8.93079	52.3328
432	3	-2	16.4679	8.20683	7.77297
433	3	-2	13.7454	10.4622	54.0322
434	3	-2	14.0965	7.82468	7.3687
435	3	-2	14.7331	6.49819	52.5484
436	3	-2	17.4423	4.13008	4.21717
437	3	-2	16.3428	4.34907	51.2753
438	3	-2	15.0186	7.88199	3.9562
439	3	-2	12.8821	7.57137	50.2905
440	3	-2	14.5424	6.08533	5.59137
441	3	-2	14.6873	5.81064	50.1283
442	1	3	20.3915	7.72834	39.4678
443	1	3	22.4538	6.47786	41.4487
444	1	3	19.6078	4.91809	41.3384
445	1	3	19.9302	6.79914	43.5654
446	1	3	17.7976	3.97853	44.1698
447	1	3	19.0828	7.36152	2.63743
448	1	3	19.3097	7.55797	46.9586
449	1	3	21.4463	4.92231	1.76964
450	1	3	21.938	6.44441	46.0341
451	1	3	19.2983	4.40026	4.25914
452	1	3	17.8023	2.94984	48.549
453	1	3	21.4495	5.96443	5.02255
454	1	3	20.1831	5.17156	48.787
455	1	3	17.3776	4.22081	6.77535
456	1	3	18.5923	4.45487	51.5953
457	1	3	19.0559	7.04809	6.02222
458	1	3	20.3569	7.39334	51.0904
459	1	3	21.8209	6.18146	8.30195
460	1	3	22.1715	6.49159	54.0084
461	3	-2	19.6021	4.66829	43.5074
462	3	-2	16.5778	5.84034	44.2324
463	3	-2	22.4107	8.43891	42.7064
464	3	-2	20.683	6.98227	41.5362
465	3	-2	21.9637	4.80052	40.7882
466	3	-2	22.2617	7.13859	39.5759
467	3	-2	0.115829	6.52622	0.7385
468	3	-2	22.2194	6.11014	48.1218
469	3	-2	0.149403	5.60057	3.04723
470	3	-2	20.0276	7.02469	49.0159
471	3	-2	20.4173	5.72301	3.33142
472	3	-2	20.291	5.41161	46.7429
473	3	-2	17.4065	7.76866	61.3434
474	3	-2	17.0124	8.51222	46.724
475	3	-2	19.5015	5.84795	62.9428
476	3	-2	18.4864	7.00267	45.3567
477	3	-2	19.7717	8.55768	62.9519
478	3	-2	20.8351	7.75536	45.0472
479	3	-2	21.6153	7.00148	6.53042
480	3	-2	20.6762	7.04277	53.1203
481	3	-2	19.9178	9.00871	7.58781
482	3	-2	18.9652	8.5784	54.0946
483	3	-2	18.9679	6.83788	7.94671
484	3	-2	18.5182	6.47402	52.0083
485	3	-2	21.5039	4.2435	5.27991
486	3	-2	20.4121	5.24657	50.9399
487	3	-2	18.2166	6.38154	3.99592
488	3	-2	16.6327	8.3124	50.7712
489	3	-2	19.3317	5.19631	5.90767
490	3	-2	18.4922	4.51205	49.5307
491	1	3	1.03487	11.237	39.1554
492	1	3	2.26453	9.87655	41.8255
493	1	3	-0.134531	9.13555	40.909
494	1	3	2.29062	11.7608	43.6734
495	1	3	22.2657	9.69817	44.2013
496	1	3	1.03653	10.7119	2.04722
497	1	3	0.736279	11.7959	46.5537
498	1	3	3.78669	9.18156	1.8144
499	1	3	4.05919	10.9802	46.28
500	1	3	22.2223	7.77745	3.33248
501	1	3	22.3368	7.88404	48.7281
502	1	3	1.85493	9.2695	4.55484
503	1	3	2.28231	10.0618	48.9371
504	1	3	21.4447	9.07588	6.34999
505	1	3	0.436555	9.42048	51.5788
506	1	3	1.47748	11.14	6.48077
507	1	3	2.69698	12.0111	51.5544
508	1	3	3.64783	11.0307	9.02879
509	1	3	4.2178	10.4165	53.8749
510	3	-2	0.537456	10.7165	42.3226
511	3	-2	20.9799	10.9377	43.4551
512	3	-2	4.18904	12.6873	43.2435
513	3	-2	2.07455	11.9571	40.8469
514	3	-2	2.00968	9.73894	39.9757
515	3	-2	4.18431	10.5662	40.8961
516	3	-2	5.4508	9.56471	0.878116
517	3	-2	4.36221	10.7036	48.1974
518	3	-2	3.06786	11.0851	2.01625
519	3	-2	2.58132	11.943	49.3994
520	3	-2	1.40999	8.72344	2.30836
521	3	-2	1.9983	10.324	47.0046
522	3	-2	22.3818	12.6191	61.231
523	3	-2	21.9809	13.299	46.1682
524	3	-2	2.13547	11.2362	63.2202
525	3	-2	0.431022	11.5962	44.6856
526	3	-2	2.83765	14.3957	62.6678
527	3	-2	2.71887	12.346	45.703
528	3	-2	3.412	10.2961	5.28182
529	3	-2	2.9156	11.7224	53.4029
530	3	-2	2.39964	12.2522	8.00878
531	3	-2	22.2346	13.168	54.3454
532	3	-2	-0.0302987	11.9004	7.75402
533	3	-2	0.615186	11.4299	52.3829
534	3	-2	3.96032	8.47279	3.62863
535	3	-2	2.38449	10.1626	51.0766
536	3	-2	1.06676	11.3707	4.05892
537	3	-2	21.841	12.8099	49.9355
538	3	-2	21.947	9.44046	4.39872
539	3	-2	0.299311	9.94545	49.6689
540	1	3	6.62169	12.4214	39.1557
541	1	3	8.38595	10.9139	41.8768
542	1	3	5.55855	9.02808	41.7531
543	1	3	5.78381	11.1455	43.913
544	1	3	3.82569	8.61033	44.2449
545	1	3	6.78692	12.4559	3.30353
546	1	3	6.77218	12.9659	46.5362
547	1	3	7.17104	9.6762	1.67008
548	1	3	7.8346	9.89922	46.1996
549	1	3	5.3545	9.50813	4.45448
550	1	3	5.55109	9.31561	48.6489
551	1	3	8.34886	11.0133	4.40621
552	1	3	8.12646	11.3058	49.3587
553	1	3	3.63785	8.3744	6.9293
554	1	3	3.7874	8.56635	51.4124
555	1	3	5.44264	11.1538	6.25826
556	1	3	6.27573	11.2166	51.3252
557	1	3	7.1681	9.77513	8.62664
558	1	3	7.65113	9.48372	53.8565
559	3	-2	5.56829	8.51176	43.5379
560	3	-2	3.94209	10.4091	43.8888
561	3	-2	8.3966	13.3966	42.0733
562	3	-2	6.32706	10.9057	42.1472
563	3	-2	7.65003	8.91804	41.3451
564	3	-2	8.12629	11.1741	39.8728
565	3	-2	7.68629	9.36982	120.495
566	3	-2	8.60101	11.7025	47.2536
567	3	-2	7.5901	11.4644	1.90606
568	3	-2	6.78038	12.7699	48.6453
569	3	-2	7.02587	9.61238	3.58247
570	3	-2	7.3828	9.74851	48.2302
571	3	-2	4.01264	11.0565	61.6367
572	3	-2	4.84428	12.86	46.9705
573	3	-2	6.11713	11.1183	63.096
574	3	-2	6.27589	11.0756	45.89
575	3	-2	8.32064	14.6331	62.7299
576	3	-2	6.57758	13.1514	44.5297
577	3	-2	7.42657	10.8698	6.52377
578	3	-2	7.15473	13.3406	52.2752
579	3	-2	5.4445	13.0905	7.10278
580	3	-2	5.53558	13.7699	54.0558
581	3	-2	5.30162	10.7824	8.12992
582	3	-2	5.97528	11.0161	53.1827
583	3	-2	8.8093	8.08335	5.98012
584	3	-2	7.83878	9.78906	51.5894
585	3	-2	5.26634	11.7761	4.18764
586	3	-2	4.7415	12.2966	50.9091
587	3	-2	5.34296	8.65903	6.10558
588	3	-2	5.60969	9.49509	50.6307
589	1	3	10.2158	11.2665	39.3031
590	1	3	11.6579	9.82763	41.9312
591	1	3	8.7621	7.59055	42.3578
592	1	3	11.8122	12.049	43.4306
593	1	3	9.94732	9.7297	44.7267
594	1	3	9.71456	10.3111	1.82797
595	1	3	10.6815	12.6325	46.5795
596	1	3	13.1579	9.33182	1.95252
597	1	3	13.0503	10.5973	46.272
598	1	3	8.25882	7.71808	4.11676
599	1	3	8.91544	8.06842	48.8743
600	1	3	11.7645	10.9191	4.4119
601	1	3	11.2312	10.3721	48.8371
602	1	3	9.48177	9.71753	7.03453
603	1	3	9.74938	9.9727	51.8377
604	1	3	10.6082	12.35	6.29963
605	1	3	10.8769	12.9494	50.8546
606	1	3	12.4423	11.3085	8.86147
607	1	3	11.9433	10.6136	53.9252
608	3	-2	9.78087	9.46011	42.5692
609	3	-2	7.99508	10.8328	44.0913
610	3	-2	13.6425	12.4951	43.4454
611	3	-2	10.3716	11.6538	41.6437
612	3	-2	11.4024	9.73018	39.9876
613	3	-2	13.5471	10.1222	41.0555
614	3	-2	14.1105	10.7033	0.956364
615	3	-2	12.7931	11.118	48.0513
616	3	-2	13.6754	11.3183	3.3586
617	3	-2	10.4168	12.192	48.9607
618	3	-2	11.1478	9.16277	1.31557
619	3	-2	11.0494	10.2588	46.5884
620	3	-2	8.04454	12.0382	61.3207
621	3	-2	8.87222	13.6929	45.9346
622	3	-2	11.1806	11.6162	62.9456
623	3	-2	10.1114	11.7962	44.8171
624	3	-2	11.3956	14.3835	62.5637
625	3	-2	12.4215	12.4555	45.5434
626	3	-2	11.7198	10.9126	6.96661
627	3	-2	11.8183	12.0758	52.8975
628	3	-2	11.4645	13.1844	7.71477
629	3	-2	9.78417	14.2649	53.0233
630	3	-2	9.43763	11.8611	7.68942
631	3	-2	9.61178	11.8458	51.9539
632	3	-2	12.9468	9.29212	4.43986
633	3	-2	11.5197	10.4288	50.7598
634	3	-2	10.3945	11.5792	3.05132
635	3	-2	8.72848	13.5284	50.0617
636	3	-2	9.96067	10.4478	5.24312
637	3	-2	9.43513	9.92559	49.5829
638	1	3	16.0257	12.8742	38.8596
