3800
1 4.59611 2.4290000000000003 24.3296
2 2.66172 26.7548 21.8527
3 -0.162201 4.98477 25.2161
4 2.7378400000000003 0.0720171 24.9711
5 8.51978 0.16053199999999998 25.6068
6 7.51456 2.82295 24.5717
7 5.34604 26.5033 25.1011
8 7.3281399999999985 0.466611 22.909
9 13.9341 0.980109 22.0372
10 11.3006 26.3145 25.2762
11 10.2759 0.322009 22.3399
12 12.4831 1.92283 24.379
13 3.85208 25.5097 24.76
14 1.99377 25.2439 21.6067
15 -0.280395 0.566569 23.6935
16 1.42211 1.05038 20.8901
17 4.19602 1.01686 25.3568
18 2.65638 0.684492 23.3317
19 8.6102 26.8009 21.7044
20 6.20147 0.907899 24.1696
21 6.02341 3.47215 25.2122
22 4.90421 2.79823 22.5184
23 8.03617 2.1899900000000003 22.8976
24 7.91975 26.0323 24.2918
25 12.8108 2.34238 22.4364
26 9.83431 4.67473 25.9096
27 10.3881 25.3161 22.2541
28 10.8843 0.741794 23.9258
29 12.6079 3.5993699999999995 25.0626
30 12.5316 0.6331760000000001 25.6338
31 4.59855 0.590241 19.3459
32 2.6114 23.9221 17.7284
33 0.4703270000000001 0.460122 19.2511
34 2.15177 24.0792 20.4704
35 8.60003 24.9285 21.8493
36 7.5124 26.4926 19.9325
37 5.32796 25.2119 21.1891
38 7.11597 23.9282 18.6505
39 13.8423 24.6044 18.2133
40 11.6085 24.4203 21.2927
41 9.81412 25.196 18.6067
42 11.8558 27.1611 19.7241
43 3.5224800000000003 23.5131 19.4167
44 1.68055 22.3303 17.8727
45 1.41825 24.7241 18.9566
46 1.72575 25.044 16.5347
47 4.11538 26.5121 20.7937
48 4.153569999999998 26.8709 17.6611
49 8.76277 23.9655 17.7907
50 6.13966 25.2175 19.5187
51 6.83012 -0.745382 21.6867
52 6.35439 1.02825 19.4624
53 8.66123 26.6367 18.4893
54 8.45849 24.7415 20.0562
55 13.3642 26.3296 18.1768
56 11.0178 1.26268 21.0571
57 11.0193 22.2042 18.1898
58 11.151 25.4096 19.8311
59 13.3595 1.84396 19.2702
60 13.3249 26.7794 20.7235
61 4.39546 24.6185 14.9657
62 2.52921 21.2849 13.6295
63 0.501897 24.7576 15.2371
64 2.402 21.3375 16.5044
65 9.43648 22.4036 17.3124
66 7.364389999999998 23.7402 15.4604
67 5.1228 22.3504 16.4948
68 6.73195 21.2001 14.0065
69 13.8491 21.9474 14.0394
70 12.1516 21.5732 16.8754
71 9.93181 22.9656 14.4425
72 11.8815 24.4135 15.749
73 3.63471 20.8789 15.0929
74 1.5138200000000002 19.7058 13.6582
75 1.40173 21.8803 14.9728
76 1.12669 22.2101 12.5704
77 3.82934 23.6203 16.3893
78 3.97909 23.6639 13.5427
79 8.08469 21.2218 12.9126
80 6.19402 22.4309 15.1724
81 6.43305 23.4116 16.9539
82 6.1322199999999984 25.1165 14.8187
83 8.66221 24.3323 14.2552
84 8.76413 22.3771 15.6361
85 13.4358 23.7189 14.0736
86 11.036 25.4255 16.9441
87 11.0223 19.1673 14.0944
88 11.1743 22.7604 15.8288
89 13.1415 26.1498 15.3284
90 13.4318 24.0512 16.5728
91 4.13358 20.0742 10.9514
92 2.06947 18.8108 9.45435
93 0.117811 21.2142 11.0979
94 1.59169 18.5698 12.2936
95 9.55335 20.2235 13.2492
96 7.70621 22.0482 11.3864
97 4.7675800000000015 17.4875 12.214
98 6.75332 19.4229 10.0456
99 13.433 18.3669 9.85729
100 12.2961 19.2372 12.8028
101 9.8069 18.7672 10.3225
102 11.4791 21.8104 11.6148
103 2.9069 18.7683 11.105
104 0.8362 16.979 9.83302
105 0.6083310000000001 19.4624 10.9738
106 0.55848 18.9914 8.497
107 3.71956 21.2954 12.2125
108 2.86043 20.4174 9.14882
109 7.31951 19.3061 8.31754
110 5.43579 18.7585 11.1525
111 6.28683 21.9101 12.4418
112 5.23665 20.5812 9.68665
113 7.89412 20.9028 10.0557
114 8.09454 18.3168 10.7829
115 12.5615 21.2578 10.2617
116 10.4685 21.8876 13.142
117 10.4109 17.1093 10.3284
118 10.486 19.7161 11.7618
119 12.5998 23.4173 11.5153
120 12.9949 20.9323 12.632
121 4.12397 17.7277 6.8480300000000005
122 2.7208 16.0741 5.00143
123 0.192293 18.3119 6.897660000000001
124 1.82592 16.2626 8.217
125 8.60422 15.3022 8.38626
126 6.62662 19.4135 6.68842
127 4.45532 15.3026 8.074589999999999
128 6.751989999999998 16.727999999999998 5.5267300000000015
129 13.4464 15.4155 6.20514
130 11.3435 16.5273 8.75939
131 9.50603 15.9916 5.85864
132 11.3525 19.347 7.37863
133 3.10496 15.9796 6.83305
134 0.982463 14.0607 5.70492
135 0.554262 16.6059 6.95322
136 1.38393 17.0463 4.08429
137 2.90298 17.7575 8.28202
138 3.5661400000000003 17.6556 5.11864
139 6.31936 15.9542 4.0709800000000005
140 5.49796 16.4867 6.98588
141 4.94015 19.2216 7.2671899999999985
142 6.0622099999999985 18.4408 5.31326
143 8.48377 17.2663 5.10363
144 7.82285 15.3715 6.48104
145 12.8006 18.9878 6.33817
146 10.045 19.6394 8.775260000000001
147 10.5001 14.5549 5.8105699999999985
148 9.78856 16.4505 7.638560000000001
149 12.2095 20.9724 7.50686
150 12.129 18.1613 8.65703
151 4.15425 17.5409 0.5089319999999999
152 2.13031 14.7829 0.174511
153 0.00143783 16.2101 3.25524
154 1.67945 13.5168 4.13813
155 9.24498 12.2057 3.54322
156 6.342969999999998 16.7006 2.48215
157 4.65775 13.351 4.09077
158 6.645110000000002 14.315 0.26213800000000004
159 13.619000000000002 14.0236 1.586
160 11.3671 14.6842 4.08142
161 9.03726 12.5704 0.6859569999999999
162 11.6428 16.945999999999998 2.2344
163 2.90443 13.3354 0.378169
164 0.42307 14.6337 0.287414
165 0.7431369999999999 14.5468 2.96413
166 1.35159 15.8181 25.7593
167 3.2244900000000003 14.5444 4.2251
168 3.2407 16.0475 0.286118
169 8.233310000000001 12.4648 25.6192
170 6.30331 15.6697 1.14848
171 5.03221 17.8421 2.64794
172 5.63037 18.3612 0.126795
173 8.296560000000001 13.9159 0.0604169
174 8.07297 12.1783 2.18404
175 12.4669 15.3258 2.24907
176 10.2846 16.1185 3.86226
177 10.469 11.8626 1.09764
178 10.7083 13.1903 3.33021
179 13.2849 17.7061 2.2787
180 12.9269 15.7585 4.58515
181 4.59122 7.795839999999999 24.3314
182 2.65927 5.30043 21.8526
183 -0.162097 10.3483 25.2156
184 2.73763 5.4341 24.9708
185 8.518939999999999 5.52376 25.5925
186 7.51092 8.1847 24.5726
187 5.34524 5.05082 25.1063
188 7.32762 5.83012 22.9032
189 13.93 6.34215 22.0369
190 11.2986 4.85933 25.2786
191 10.2722 5.6855699999999985 22.3407
192 12.4809 7.286689999999999 24.3794
193 3.8558 4.054869999999998 24.7632
194 1.99132 3.78948 21.6076
195 -0.281718 5.92911 23.6932
196 1.41882 6.41492 20.8915
197 4.19541 6.3822800000000015 25.356
198 2.65842 6.04816 23.3322
199 8.606910000000001 5.34794 21.6965
200 6.214180000000002 6.26607 24.1802
201 6.02022 8.83482 25.2136
202 4.9073699999999985 8.16035 22.5217
203 8.03497 7.55283 22.8971
204 7.94314 4.56186 24.2682
205 12.8091 7.7053699999999985 22.437
206 9.83546 10.0407 25.91
207 10.3866 3.86251 22.2517
208 10.8808 6.10617 23.9272
209 12.6075 8.96358 25.0623
210 12.5304 5.9971 25.6336
211 4.59544 5.95572 19.3462
212 2.60816 2.46679 17.7293
213 0.46679 5.82404 19.2516
214 2.14931 2.62414 20.4717
215 8.59799 3.47426 21.8498
216 7.51025 5.0381 19.9309
217 5.32516 3.7573 21.1872
218 7.113810000000001 2.47327 18.6506
219 13.8393 3.14943 18.214
220 11.6063 2.96566 21.2924
221 9.81118 3.74092 18.605
222 11.8521 5.70448 19.7246
223 3.51997 2.05852 19.4179
224 1.6781 0.874907 17.8729
225 1.41493 3.26835 18.958
226 1.7217 3.5895 16.5368
227 4.112430000000002 5.05851 20.7934
228 4.15036 5.41772 17.6621
229 8.76012 2.51005 17.7875
230 6.13668 3.7627 19.5175
231 6.826010000000001 4.62108 21.6838
232 6.3514 6.3934 19.4604
233 8.65793 5.18131 18.4863
234 8.45531 3.28581 20.0543
235 13.3611 4.8749 18.1773
236 11.0161 6.62574 21.0581
237 11.0171 0.747468 18.1908
238 11.1484 3.95358 19.8294
239 13.3561 7.20834 19.2741
240 13.3221 5.32231 20.7233
241 4.39534 3.16495 14.9679
242 2.5282 26.6437 13.6302
243 0.498084 3.30534 15.2384
244 2.40042 26.6998 16.5058
245 9.43501 0.948003 17.3103
246 7.36198 2.28968 15.4631
247 5.11984 0.8962040000000001 16.4949
248 6.73774 26.5687 14.013
249 13.8478 0.492074 14.0394
250 12.1501 26.9364 16.8769
251 9.92761 1.51053 14.4416
252 11.8775 2.9567 15.75
253 3.63585 26.2439 15.0956
254 1.5129 25.0668 13.6555
255 1.39965 0.418616 14.9729
256 1.12476 0.755033 12.5712
257 3.82622 2.16645 16.3904
258 3.9804 2.21358 13.5432
259 8.08728 26.5865 12.9153
260 6.19077 0.982075 15.173
261 6.42961 1.95795 16.9548
