# LAMMPS data file written by Ovito Pro 3.0.0-dev682
8596 atoms
3 atom types
0.0 28.4579 xlo xhi
0.0 28.0384 ylo yhi
0.0 115.8842 zlo zhi

Masses

1 51.996  # Cr
2 55.845  # Fe
3 15.999  # O

Atoms  # charge

1 1 0.0 0.0 0.133743168 3.570392202
2 1 0.0 0.0 0.0 3.161320976
3 1 0.0 0.0 0.0 10.001965302
4 1 0.0 0.0 0.0 5.850993258
5 1 0.0 0.0 0.133743168 7.721364246
6 1 0.0 0.0 0.133743168 14.563167414
7 1 0.0 0.0 0.0 12.692796426
8 1 0.0 0.0 0.133743168 10.41219537
9 3 0.0 27.694659122 1.475660992 2.22497664
10 3 0.0 26.931418244 0.0 4.505577696
11 3 0.0 26.703470465 0.267486336 4.505577696
12 3 0.0 25.176988709 0.0 6.786178752
13 3 0.0 26.931418244 0.133743168 9.066779808
14 3 0.0 26.703470465 0.0 13.62798192
15 3 0.0 24.948756351 0.0 11.347380864
16 1 0.0 0.0 3.085065152 5.441922032
17 1 0.0 0.0 3.085065152 1.289791146
18 1 0.0 0.0 3.085065152 8.131594314
19 1 0.0 0.0 3.085065152 12.282566358
20 3 0.0 27.694659122 1.743147328 6.786178752
21 3 0.0 27.694659122 4.426982976 6.786178752
22 3 0.0 27.466426764 1.60940416 11.347380864
23 3 0.0 26.931418244 3.085065152 13.62798192
24 3 0.0 0.0 9.121732672 11.347380864
25 1 0.0 0.763240878 13.41497248 3.570392202
26 1 0.0 0.763240878 10.463650496 3.161320976
27 1 0.0 0.763240878 10.463650496 10.001965302
28 1 0.0 0.763240878 10.463650496 5.850993258
29 1 0.0 0.763240878 13.41497248 7.721364246
30 1 0.0 0.763240878 13.41497248 14.563167414
31 1 0.0 0.763240878 10.463650496 12.692796426
32 1 0.0 0.763240878 13.41497248 10.41219537
33 3 0.0 1.526481756 11.80556832 4.505577696
34 3 0.0 2.289438055 13.41497248 2.22497664
35 3 0.0 0.0 12.073054656 2.22497664
36 3 0.0 0.0 14.757170688 2.22497664
37 3 0.0 1.526481756 14.757170688 9.066779808
38 3 0.0 1.526481756 12.073054656 9.066779808
39 3 0.0 2.517670413 13.548715648 11.347380864
40 3 0.0 0.0 11.80556832 11.347380864
41 1 0.0 0.763240878 16.366574848 5.441922032
42 1 0.0 3.280911291 17.84223584 3.570392202
43 1 0.0 0.763240878 16.366574848 1.289791146
44 1 0.0 3.280911291 14.890913856 3.161320976
45 1 0.0 3.280911291 14.890913856 10.001965302
46 1 0.0 0.763240878 16.366574848 8.131594314
47 1 0.0 3.280911291 14.890913856 5.850993258
48 1 0.0 3.280911291 17.84223584 7.721364246
49 1 0.0 3.280911291 17.84223584 14.563167414
50 1 0.0 3.280911291 14.890913856 12.692796426
51 1 0.0 3.280911291 17.84223584 10.41219537
52 1 0.0 0.763240878 16.366574848 12.282566358
53 3 0.0 4.044152169 16.23283168 4.505577696
54 3 0.0 4.807108468 17.84223584 2.22497664
55 3 0.0 2.517670413 16.500318016 2.22497664
56 3 0.0 2.517670413 19.184153664 2.22497664
57 3 0.0 1.754429535 14.890913856 4.505577696
58 3 0.0 1.526481756 17.975979008 4.505577696
59 3 0.0 4.044152169 19.184153664 9.066779808
60 3 0.0 2.289438055 16.366574848 6.786178752
61 3 0.0 0.0 15.024657024 6.786178752
62 3 0.0 0.0 17.708492672 6.786178752
63 3 0.0 1.754429535 17.84223584 9.066779808
64 3 0.0 4.044152169 16.500318016 9.066779808
65 3 0.0 1.526481756 17.708492672 13.62798192
66 3 0.0 5.035340826 17.975979008 11.347380864
67 3 0.0 2.517670413 16.23283168 11.347380864
68 3 0.0 1.526481756 15.024657024 13.62798192
69 1 0.0 3.280911291 20.793557824 5.441922032
70 1 0.0 5.798581704 22.269218816 3.570392202
71 1 0.0 3.280911291 20.793557824 1.289791146
72 1 0.0 5.798581704 19.317896832 3.161320976
73 1 0.0 5.798581704 19.317896832 10.001965302
74 1 0.0 3.280911291 20.793557824 8.131594314
75 1 0.0 5.798581704 19.317896832 5.850993258
76 1 0.0 5.798581704 22.269218816 7.721364246
77 1 0.0 5.798581704 22.269218816 14.563167414
78 1 0.0 5.798581704 19.317896832 12.692796426
79 1 0.0 5.798581704 22.269218816 10.41219537
80 1 0.0 3.280911291 20.793557824 12.282566358
81 3 0.0 6.561822582 20.659814656 4.505577696
82 3 0.0 7.32506346 22.269218816 2.22497664
83 3 0.0 5.035340826 20.927300992 2.22497664
84 3 0.0 5.035340826 23.611417024 2.22497664
85 3 0.0 4.272099948 19.317896832 4.505577696
86 3 0.0 4.044152169 22.402961984 4.505577696
87 3 0.0 6.561822582 23.611417024 9.066779808
88 3 0.0 4.807108468 20.793557824 6.786178752
89 3 0.0 2.517670413 19.45164 6.786178752
90 3 0.0 2.517670413 22.135475648 6.786178752
91 3 0.0 4.272099948 22.269218816 9.066779808
92 3 0.0 6.561822582 20.927300992 9.066779808
93 3 0.0 4.044152169 22.135475648 13.62798192
94 3 0.0 2.289438055 19.317896832 11.347380864
95 3 0.0 7.553011239 22.402961984 11.347380864
96 3 0.0 5.035340826 20.659814656 11.347380864
97 3 0.0 1.754429535 20.793557824 13.62798192
98 3 0.0 4.044152169 19.45164 13.62798192
99 1 0.0 5.798581704 25.220821184 5.441922032
100 1 0.0 8.316252117 26.696482176 3.570392202
101 1 0.0 5.798581704 25.220821184 1.289791146
102 1 0.0 8.316252117 23.745160192 3.161320976
103 1 0.0 8.316252117 23.745160192 10.001965302
104 1 0.0 5.798581704 25.220821184 8.131594314
105 1 0.0 8.316252117 23.745160192 5.850993258
106 1 0.0 8.316252117 26.696482176 7.721364246
107 1 0.0 8.316252117 26.696482176 14.563167414
108 1 0.0 8.316252117 23.745160192 12.692796426
109 1 0.0 8.316252117 26.696482176 10.41219537
110 1 0.0 5.798581704 25.220821184 12.282566358
111 3 0.0 9.079492995 25.087078016 4.505577696
112 3 0.0 9.842733873 26.696482176 2.22497664
113 3 0.0 7.553011239 25.354564352 2.22497664
114 3 0.0 7.553011239 0.0 2.22497664
115 3 0.0 6.79005494 23.745160192 4.505577696
116 3 0.0 6.561822582 26.830225344 4.505577696
117 3 0.0 9.079492995 0.0 9.066779808
118 3 0.0 7.32506346 25.220821184 6.786178752
119 3 0.0 5.035340826 23.878622976 6.786178752
120 3 0.0 5.035340826 26.562739008 6.786178752
121 3 0.0 6.79005494 26.696482176 9.066779808
122 3 0.0 9.079492995 25.354564352 9.066779808
123 3 0.0 6.561822582 26.562739008 13.62798192
124 3 0.0 4.807108468 23.745160192 11.347380864
125 3 0.0 10.070681652 26.830225344 11.347380864
126 3 0.0 7.553011239 25.087078016 11.347380864
127 3 0.0 4.272099948 25.220821184 13.62798192
128 3 0.0 6.561822582 23.878622976 13.62798192
129 1 0.0 23.422559174 0.133743168 3.570392202
130 1 0.0 23.422559174 0.0 3.161320976
131 1 0.0 23.422559174 0.0 10.001965302
132 1 0.0 23.422559174 0.0 5.850993258
133 1 0.0 23.422559174 0.133743168 7.721364246
134 1 0.0 23.422559174 0.133743168 14.563167414
135 1 0.0 23.422559174 0.0 12.692796426
136 1 0.0 23.422559174 0.133743168 10.41219537
137 3 0.0 24.948756351 0.133743168 2.22497664
138 3 0.0 22.659318296 1.475660992 2.22497664
139 3 0.0 21.896077418 0.0 4.505577696
140 3 0.0 21.66784506 0.267486336 4.505577696
141 3 0.0 24.185800052 1.475660992 9.066779808
142 3 0.0 20.141647883 0.0 6.786178752
143 3 0.0 21.896077418 0.133743168 9.066779808
144 3 0.0 21.66784506 0.0 13.62798192
145 3 0.0 19.913415525 0.0 11.347380864
146 3 0.0 25.176988709 0.267486336 11.347380864
147 1 0.0 23.422559174 3.085065152 5.441922032
148 1 0.0 25.940229587 4.560726144 3.570392202
149 1 0.0 23.422559174 3.085065152 1.289791146
150 1 0.0 25.940229587 1.60940416 3.161320976
151 1 0.0 25.940229587 1.60940416 10.001965302
152 1 0.0 23.422559174 3.085065152 8.131594314
153 1 0.0 25.940229587 1.60940416 5.850993258
154 1 0.0 25.940229587 4.560726144 7.721364246
155 1 0.0 25.940229587 4.560726144 14.563167414
156 1 0.0 25.940229587 1.60940416 12.692796426
157 1 0.0 25.940229587 4.560726144 10.41219537
