# Converted from POSCAR to lammps format

1980 atoms
1 atom types

0.000000   28.481159   xlo xhi
0.000000   28.481159   ylo yhi
0.000000   28.481159   zlo zhi

  0.000000    0.000000    0.000000   xy xz yz

Atoms

 135  1      2.848116 8.544348 11.392464
 136  1      2.848116 8.544348 14.240580
 137  1      2.848116 8.544348 17.088696
 138  1      2.848116 8.544348 19.936811
 139  1      2.848116 8.544348 22.784927
 140  1      2.848116 8.544348 25.633043
 141  1      2.848116 11.392464 0.000000
 142  1      2.848116 11.392464 2.848116
 143  1      2.848116 11.392464 5.696232
 144  1      2.848116 11.392464 8.544348
 145  1      2.848116 11.392464 11.392464
 146  1      2.848116 11.392464 14.240580
 147  1      2.848116 11.392464 17.088696
 148  1      2.848116 11.392464 19.936811
 149  1      2.848116 11.392464 22.784927
 150  1      2.848116 11.392464 25.633043
 151  1      2.848116 14.240580 0.000000
 152  1      2.848116 14.240580 2.848116
 153  1      2.848116 14.240580 5.696232
 154  1      2.848116 14.240580 8.544348
 155  1      2.848116 14.240580 11.392464
 156  1      2.848116 14.240580 14.240580
 157  1      2.848116 14.240580 17.088696
 158  1      2.848116 14.240580 19.936811
 159  1      2.848116 14.240580 22.784927
 160  1      2.848116 14.240580 25.633043
 161  1      2.848116 17.088696 0.000000
 162  1      2.848116 17.088696 2.848116
 163  1      2.848116 17.088696 5.696232
 164  1      2.848116 17.088696 8.544348
 165  1      2.848116 17.088696 11.392464
 166  1      2.848116 17.088696 14.240580
 167  1      2.848116 17.088696 17.088696
 168  1      2.848116 17.088696 19.936811
 169  1      2.848116 17.088696 22.784927
 170  1      2.848116 17.088696 25.633043
 171  1      2.848116 19.936811 0.000000
 172  1      2.848116 19.936811 2.848116
 173  1      2.848116 19.936811 5.696232
 174  1      2.848116 19.936811 8.544348
 175  1      2.848116 19.936811 11.392464
 176  1      2.848116 19.936811 14.240580
 177  1      2.848116 19.936811 17.088696
 178  1      2.848116 19.936811 19.936811
 179  1      2.848116 19.936811 22.784927
 180  1      2.848116 19.936811 25.633043
 181  1      2.848116 22.784927 0.000000
 182  1      2.848116 22.784927 2.848116
 183  1      2.848116 22.784927 5.696232
 184  1      2.848116 22.784927 8.544348
 185  1      2.848116 22.784927 11.392464
 186  1      2.848116 22.784927 14.240580
 187  1      2.848116 22.784927 17.088696
 188  1      2.848116 22.784927 19.936811
 189  1      2.848116 22.784927 22.784927
 190  1      2.848116 22.784927 25.633043
 191  1      2.848116 25.633043 0.000000
 192  1      2.848116 25.633043 2.848116
 193  1      2.848116 25.633043 5.696232
 194  1      2.848116 25.633043 8.544348
 195  1      2.848116 25.633043 11.392464
 196  1      2.848116 25.633043 14.240580
 197  1      2.848116 25.633043 17.088696
 198  1      2.848116 25.633043 19.936811
 199  1      2.848116 25.633043 22.784927
 200  1      2.848116 25.633043 25.633043
 201  1      5.696232 0.000000 0.000000
 202  1      5.696232 0.000000 2.848116
 203  1      5.696232 0.000000 5.696232
 204  1      5.696232 0.000000 8.544348
 205  1      5.696232 0.000000 11.392464
 206  1      5.696232 0.000000 14.240580
 207  1      5.696232 0.000000 17.088696
 208  1      5.696232 0.000000 19.936811
 209  1      5.696232 0.000000 22.784927
 210  1      5.696232 0.000000 25.633043
 211  1      5.696232 2.848116 0.000000
 212  1      5.696232 2.848116 2.848116
 213  1      5.696232 2.848116 5.696232
 214  1      5.696232 2.848116 8.544348
 215  1      5.696232 2.848116 11.392464
 216  1      5.696232 2.848116 14.240580
 217  1      5.696232 2.848116 17.088696
 218  1      5.696232 2.848116 19.936811
 219  1      5.696232 2.848116 22.784927
 220  1      5.696232 2.848116 25.633043
 221  1      5.696232 5.696232 0.000000
 222  1      5.696232 5.696232 2.848116
