# LAMMPS data file written by Ovito Pro 3.0.0-dev682
20000 atoms
2 atom types
0.0 28.4812 xlo xhi
0.0 28.4812 ylo yhi
0.0 284.8116 zlo zhi

Masses

1 55.845  # Fe
2 51.996  # Cr

Atoms  # atomic

14129	2	11.39248	17.08872	199.36812
15745	2	5.69624	19.93684	222.153048
1484	2	4.27218	12.81654	21.36087
2137	2	22.78496	17.08872	28.48116
13579	2	25.63308	22.78496	190.823772
12082	2	1.42406	12.81654	172.311018
14902	2	1.42406	15.66466	212.184642
8294	2	18.51278	12.81654	118.196814
11640	2	27.05714	4.27218	166.614786
11312	2	15.66466	15.66466	160.918554
18393	2	17.08872	25.63308	259.178556
16546	2	7.1203	21.3609	234.96957
11754	2	18.51278	21.3609	166.614786
18368	2	9.96842	24.20902	260.602614
2034	2	18.51278	4.27218	29.905218
15017	2	22.78496	0	213.6087
2767	2	8.54436	22.78496	37.025508
7433	2	17.08872	2.84812	105.380292
11985	2	5.69624	25.63308	168.038844
13562	2	1.42406	24.20902	192.24783
4260	2	27.05714	7.1203	61.234494
15730	2	12.81654	18.51278	223.577106
10485	2	5.69624	11.39248	148.102032
17586	2	7.1203	27.05714	249.21015
12148	2	9.96842	21.3609	172.311018
6470	2	12.81654	9.96842	92.56377
13656	2	21.3609	7.1203	195.095946
6791	2	14.2406	25.63308	93.987828
1954	2	18.51278	21.3609	27.057102
13116	2	21.3609	15.66466	186.551598
12781	2	0	25.63308	179.431308
9189	2	11.39248	25.63308	128.16522
17196	2	21.3609	27.05714	243.513918
8550	2	12.81654	21.3609	121.04493
18561	2	0	22.78496	262.026672
13921	2	0	17.08872	196.520004
49	2	11.39248	5.69624	0
7370	2	12.81654	24.20902	103.956234
11951	2	14.2406	19.93684	168.038844
9561	2	0	22.78496	133.861452
3270	2	12.81654	9.96842	46.993914
3275	2	19.93684	8.54436	45.569856
6099	2	25.63308	11.39248	85.44348
14335	2	19.93684	17.08872	202.216236
7077	2	22.78496	8.54436	99.68406
6126	2	7.1203	18.51278	86.867538
16252	2	15.66466	7.1203	232.121454
905	2	5.69624	14.2406	11.392464
14725	2	5.69624	17.08872	207.912468
1630	2	12.81654	4.27218	24.208986
8797	2	22.78496	25.63308	122.468988
2190	2	12.81654	27.05714	29.905218
6014	2	18.51278	1.42406	86.867538
18389	2	11.39248	25.63308	259.178556
5398	2	24.20902	27.05714	75.475074
4337	2	22.78496	17.08872	59.810436
19998	2	24.20902	27.05714	283.387542
17029	2	11.39248	2.84812	242.08986
6175	2	19.93684	22.78496	85.44348
16157	2	22.78496	19.93684	227.84928
4114	2	18.51278	15.66466	58.386378
13644	2	4.27218	7.1203	195.095946
15000	2	27.05714	27.05714	212.184642
10730	2	12.81654	18.51278	152.374206
4166	2	7.1203	24.20902	58.386378
17878	2	24.20902	9.96842	254.906382
4465	2	5.69624	8.54436	62.658552
16086	2	7.1203	12.81654	229.273338
17085	2	5.69624	11.39248	242.08986
900	2	27.05714	12.81654	12.816522
1434	2	18.51278	4.27218	21.36087
3662	2	1.42406	9.96842	52.690146
1243	2	2.84812	5.69624	17.088696
3441	2	0	5.69624	48.417972
3915	2	19.93684	14.2406	54.114204
13164	2	4.27218	24.20902	186.551598
2725	2	5.69624	17.08872	37.025508
11056	2	21.3609	7.1203	158.070438
1308	2	9.96842	15.66466	18.512754
19842	2	1.42406	7.1203	283.387542
18826	2	7.1203	4.27218	269.146962
11577	2	22.78496	22.78496	162.342612
2702	2	1.42406	15.66466	38.449566
170	2	12.81654	24.20902	1.424058
3098	2	24.20902	12.81654	44.145798
12563	2	2.84812	22.78496	176.583192
6503	2	2.84812	14.2406	91.139712
2438	2	24.20902	4.27218	35.60145
7763	2	2.84812	22.78496	108.228408
9536	2	21.3609	18.51278	135.28551
6322	2	1.42406	18.51278	89.715654
14597	2	22.78496	25.63308	205.064352
13404	2	4.27218	1.42406	192.24783
5251	2	14.2406	5.69624	74.051016
18862	2	1.42406	9.96842	269.146962
4621	2	0	2.84812	65.506668
1456	2	21.3609	7.1203	21.36087
6674	2	18.51278	9.96842	95.411886
10807	2	8.54436	0	153.798264
9334	2	18.51278	18.51278	132.437394
17167	2	8.54436	22.78496	242.08986
12577	2	22.78496	22.78496	176.583192
16097	2	22.78496	11.39248	227.84928
10048	2	9.96842	7.1203	143.829858
11936	2	21.3609	18.51278	169.462902
7411	2	14.2406	0	105.380292
19445	2	5.69624	5.69624	276.267252
7363	2	2.84812	22.78496	102.532176
15945	2	5.69624	19.93684	225.001164
423	2	2.84812	2.84812	5.696232
9812	2	15.66466	1.42406	140.981742
18736	2	21.3609	18.51278	266.298846
3925	2	5.69624	17.08872	54.114204
16116	2	21.3609	15.66466	229.273338
13658	2	24.20902	7.1203	195.095946
13238	2	24.20902	4.27218	189.399714
2852	2	15.66466	7.1203	41.297682
216	2	21.3609	1.42406	4.272174
16123	2	2.84812	17.08872	227.84928
1770	2	12.81654	24.20902	24.208986
12091	2	14.2406	11.39248	170.88696
11605	2	5.69624	0	165.190728
7830	2	12.81654	4.27218	112.500582
7192	2	15.66466	27.05714	101.108118
7785	2	5.69624	25.63308	108.228408
2200	2	27.05714	27.05714	29.905218
16846	2	7.1203	7.1203	240.665802
15104	2	4.27218	15.66466	215.032758
1975	2	19.93684	22.78496	25.633044
31	2	14.2406	2.84812	0
8865	2	5.69624	8.54436	125.317104
9606	2	7.1203	1.42406	138.133626
19255	2	19.93684	5.69624	273.419136
1844	2	4.27218	7.1203	27.057102
17699	2	25.63308	11.39248	250.634208
12942	2	1.42406	21.3609	183.703482
7024	2	4.27218	4.27218	101.108118
385	2	5.69624	25.63308	2.848116
6627	2	8.54436	2.84812	93.987828
4426	2	7.1203	4.27218	64.08261
12872	2	15.66466	9.96842	183.703482
8617	2	22.78496	0	122.468988
15567	2	8.54436	22.78496	219.304932
273	2	17.08872	8.54436	2.848116
6767	2	8.54436	22.78496	93.987828
9816	2	21.3609	1.42406	140.981742
3161	2	0	22.78496	42.72174
5397	2	22.78496	25.63308	74.051016
6771	2	14.2406	22.78496	93.987828
7029	2	11.39248	2.84812	99.68406
15708	2	9.96842	15.66466	223.577106
19669	2	11.39248	8.54436	279.115368
1094	2	18.51278	12.81654	15.664638
13464	2	4.27218	9.96842	192.24783
10592	2	15.66466	27.05714	149.52609
15165	2	5.69624	22.78496	213.6087
6198	2	24.20902	27.05714	86.867538
9192	2	15.66466	27.05714	129.589278
19735	2	19.93684	17.08872	279.115368
13762	2	1.42406	24.20902	195.095946
6633	2	17.08872	2.84812	93.987828
9247	2	8.54436	5.69624	131.013336
8206	2	7.1203	1.42406	118.196814
10361	2	0	22.78496	145.253916
10398	2	24.20902	27.05714	146.677974
19404	2	4.27218	1.42406	277.69131
16403	2	2.84812	0	233.545512
3641	2	0	5.69624	51.266088
5747	2	8.54436	19.93684	79.747248
18700	2	27.05714	12.81654	266.298846
4782	2	1.42406	27.05714	66.930726
3023	2	2.84812	2.84812	42.72174
2560	2	27.05714	21.3609	35.60145
17736	2	21.3609	18.51278	252.058266
10236	2	21.3609	4.27218	146.677974
10416	2	21.3609	1.42406	149.52609
5240	2	27.05714	4.27218	75.475074
8359	2	25.63308	19.93684	116.772756
8033	2	17.08872	2.84812	113.92464
16650	2	12.81654	7.1203	237.817686
144	2	4.27218	21.3609	1.424058
11975	2	19.93684	22.78496	168.038844
743	2	2.84812	19.93684	8.544348
16703	2	2.84812	14.2406	236.393628
3342	2	1.42406	21.3609	46.993914
16681	2	0	11.39248	236.393628
3225	2	5.69624	2.84812	45.569856
14566	2	7.1203	24.20902	206.48841
2541	2	0	19.93684	34.177392
134	2	18.51278	18.51278	1.424058
4831	2	14.2406	2.84812	68.354784
8753	2	17.08872	19.93684	122.468988
15136	2	21.3609	18.51278	215.032758
5262	2	1.42406	9.96842	75.475074
14346	2	7.1203	21.3609	203.640294
3372	2	15.66466	24.20902	46.993914
4481	2	0	11.39248	62.658552
8464	2	4.27218	9.96842	121.04493
1134	2	18.51278	18.51278	15.664638
4922	2	1.42406	18.51278	69.778842
1649	2	11.39248	5.69624	22.784928
8651	2	14.2406	5.69624	122.468988
17471	2	14.2406	8.54436	247.786092
17420	2	27.05714	1.42406	249.21015
7803	2	2.84812	0	111.076524
5789	2	11.39248	25.63308	79.747248
16746	2	7.1203	21.3609	237.817686
8071	2	14.2406	8.54436	113.92464
9031	2	14.2406	2.84812	128.16522
14624	2	4.27218	4.27218	209.336526
10248	2	9.96842	7.1203	146.677974
17373	2	17.08872	22.78496	244.937976
1221	2	0	2.84812	17.088696
14414	2	18.51278	1.42406	206.48841
17006	2	7.1203	1.42406	243.513918
15838	2	24.20902	4.27218	226.425222
1320	2	27.05714	15.66466	18.512754
14567	2	8.54436	22.78496	205.064352
13817	2	22.78496	0	196.520004
805	2	5.69624	0	11.392464
19535	2	19.93684	17.08872	276.267252
6311	2	14.2406	14.2406	88.291596
1944	2	4.27218	21.3609	27.057102
11569	2	11.39248	22.78496	162.342612
15720	2	27.05714	15.66466	223.577106
10626	2	7.1203	4.27218	152.374206
1713	2	17.08872	14.2406	22.784928
18972	2	15.66466	24.20902	269.146962
6906	2	7.1203	15.66466	98.260002
11294	2	18.51278	12.81654	160.918554
6606	2	7.1203	1.42406	95.411886
13830	2	12.81654	4.27218	197.944062
5866	2	7.1203	9.96842	84.019422
12742	2	1.42406	21.3609	180.855366
4463	2	2.84812	8.54436	62.658552
5735	2	19.93684	17.08872	79.747248
10081	2	0	11.39248	142.4058
18473	2	17.08872	8.54436	262.026672
7749	2	11.39248	19.93684	108.228408
8678	2	24.20902	9.96842	123.893046
3350	2	12.81654	21.3609	46.993914
8938	2	24.20902	18.51278	126.741162
13107	2	8.54436	14.2406	185.12754
2218	2	24.20902	1.42406	32.753334
2858	2	24.20902	7.1203	41.297682
11497	2	22.78496	11.39248	162.342612
13225	2	5.69624	2.84812	187.975656
6238	2	24.20902	4.27218	89.715654
8874	2	18.51278	9.96842	126.741162
12243	2	2.84812	5.69624	173.735076
6889	2	11.39248	11.39248	96.835944
14909	2	11.39248	14.2406	210.760584
17615	2	19.93684	0	250.634208
5211	2	14.2406	0	74.051016
19510	2	12.81654	15.66466	277.69131
19589	2	11.39248	25.63308	276.267252
10126	2	7.1203	18.51278	143.829858
843	2	2.84812	5.69624	11.392464
16168	2	9.96842	24.20902	229.273338
9126	2	7.1203	18.51278	129.589278
18734	2	18.51278	18.51278	266.298846
3295	2	19.93684	11.39248	45.569856
4539	2	25.63308	17.08872	62.658552
9568	2	9.96842	24.20902	135.28551
5578	2	24.20902	24.20902	78.32319
11160	2	27.05714	21.3609	158.070438
1658	2	24.20902	7.1203	24.208986
6279	2	25.63308	8.54436	88.291596
7732	2	15.66466	18.51278	109.652466
2572	2	15.66466	24.20902	35.60145
1899	2	25.63308	11.39248	25.633044
12560	2	27.05714	21.3609	178.00725
10565	2	5.69624	22.78496	148.102032
2907	2	8.54436	14.2406	39.873624
12743	2	2.84812	19.93684	179.431308
3111	2	14.2406	14.2406	42.72174
3863	2	2.84812	8.54436	54.114204
2558	2	24.20902	21.3609	35.60145
19703	2	2.84812	14.2406	279.115368
6877	2	22.78496	8.54436	96.835944
4717	2	22.78496	14.2406	65.506668
15653	2	17.08872	5.69624	222.153048
1706	2	7.1203	15.66466	24.208986
13970	2	12.81654	24.20902	197.944062
2481	2	0	11.39248	34.177392
13755	2	19.93684	19.93684	193.671888
16137	2	22.78496	17.08872	227.84928
13396	2	21.3609	27.05714	189.399714
12644	2	4.27218	7.1203	180.855366
6341	2	0	19.93684	88.291596
16920	2	27.05714	15.66466	240.665802
19306	2	7.1203	15.66466	274.843194
4672	2	15.66466	9.96842	66.930726
25	2	5.69624	2.84812	0
15535	2	19.93684	17.08872	219.304932
13154	2	18.51278	21.3609	186.551598
7003	2	2.84812	0	99.68406
12595	2	19.93684	25.63308	176.583192
10782	2	1.42406	27.05714	152.374206
7758	2	24.20902	21.3609	109.652466
10624	2	4.27218	4.27218	152.374206
3961	2	0	22.78496	54.114204
15774	2	18.51278	24.20902	223.577106
10400	2	27.05714	27.05714	146.677974
11358	2	24.20902	21.3609	160.918554
12353	2	17.08872	19.93684	173.735076
6740	2	27.05714	18.51278	95.411886
3405	2	5.69624	0	48.417972
5394	2	18.51278	27.05714	75.475074
11919	2	25.63308	14.2406	168.038844
15930	2	12.81654	18.51278	226.425222
10537	2	22.78496	17.08872	148.102032
5942	2	1.42406	21.3609	84.019422
4035	2	19.93684	2.84812	56.96232
3997	2	22.78496	25.63308	54.114204
11701	2	0	14.2406	165.190728
16283	2	2.84812	11.39248	230.697396
17338	2	24.20902	18.51278	246.362034
19194	2	18.51278	27.05714	271.995078
14648	2	9.96842	7.1203	209.336526
12495	2	19.93684	11.39248	176.583192
6914	2	18.51278	15.66466	98.260002
19992	2	15.66466	27.05714	283.387542
6138	2	24.20902	18.51278	86.867538
1664	2	4.27218	9.96842	24.208986
9331	2	14.2406	17.08872	131.013336
9886	2	7.1203	12.81654	140.981742
1585	2	5.69624	25.63308	19.936812
17018	2	24.20902	1.42406	243.513918
11478	2	24.20902	9.96842	163.76667
278	2	24.20902	9.96842	4.272174
13374	2	18.51278	24.20902	189.399714
14338	2	24.20902	18.51278	203.640294
2997	2	22.78496	25.63308	39.873624
6157	2	22.78496	19.93684	85.44348
18729	2	11.39248	17.08872	264.874788
10671	2	14.2406	8.54436	150.950148
15488	2	9.96842	12.81654	220.72899
9514	2	18.51278	15.66466	135.28551
14729	2	11.39248	17.08872	207.912468
1372	2	15.66466	24.20902	18.512754
12382	2	1.42406	27.05714	175.159134
17342	2	1.42406	21.3609	246.362034
13796	2	21.3609	27.05714	195.095946
3986	2	7.1203	27.05714	55.538262
17934	2	18.51278	18.51278	254.906382
4526	2	7.1203	18.51278	64.08261
13748	2	9.96842	21.3609	195.095946
14429	2	11.39248	2.84812	205.064352
15062	2	1.42406	9.96842	215.032758
13389	2	11.39248	25.63308	187.975656
2756	2	21.3609	21.3609	38.449566
9790	2	12.81654	27.05714	138.133626
10179	2	25.63308	22.78496	142.4058
16766	2	7.1203	24.20902	237.817686
8270	2	12.81654	9.96842	118.196814
13528	2	9.96842	18.51278	192.24783
11387	2	8.54436	25.63308	159.494496
13633	2	17.08872	2.84812	193.671888
9662	2	1.42406	9.96842	138.133626
783	2	2.84812	25.63308	8.544348
5768	2	9.96842	24.20902	81.171306
14385	2	5.69624	25.63308	202.216236
15534	2	18.51278	18.51278	220.72899
14797	2	22.78496	25.63308	207.912468
7731	2	14.2406	17.08872	108.228408
17409	2	11.39248	0	247.786092
8655	2	19.93684	5.69624	122.468988
15158	2	24.20902	21.3609	215.032758
4575	2	19.93684	22.78496	62.658552
17133	2	17.08872	17.08872	242.08986
15938	2	24.20902	18.51278	226.425222
12578	2	24.20902	24.20902	178.00725
12411	2	14.2406	0	176.583192
15546	2	7.1203	21.3609	220.72899
17303	2	2.84812	14.2406	244.937976
16214	2	18.51278	1.42406	232.121454
10868	2	9.96842	9.96842	155.222322
17880	2	27.05714	9.96842	254.906382
13101	2	0	14.2406	185.12754
6580	2	27.05714	24.20902	92.56377
16873	2	17.08872	8.54436	239.241744
11368	2	9.96842	24.20902	160.918554
2449	2	11.39248	5.69624	34.177392
2075	2	19.93684	8.54436	28.48116
2740	2	27.05714	18.51278	38.449566
19371	2	14.2406	22.78496	273.419136
7601	2	0	0	108.228408
10067	2	8.54436	8.54436	142.4058
9846	2	7.1203	7.1203	140.981742
19087	2	8.54436	11.39248	270.57102
13126	2	7.1203	18.51278	186.551598
18932	2	15.66466	18.51278	269.146962
8123	2	2.84812	17.08872	113.92464
11273	2	17.08872	8.54436	159.494496
4304	2	4.27218	15.66466	61.234494
16511	2	14.2406	14.2406	233.545512
9226	2	7.1203	4.27218	132.437394
1062	2	1.42406	9.96842	15.664638
17891	2	14.2406	11.39248	253.482324
18882	2	1.42406	12.81654	269.146962
11013	2	17.08872	0	156.64638
1146	2	7.1203	21.3609	15.664638
6366	2	7.1203	24.20902	89.715654
19672	2	15.66466	9.96842	280.539426
13824	2	4.27218	4.27218	197.944062
6645	2	5.69624	5.69624	93.987828
16620	2	27.05714	1.42406	237.817686
6533	2	17.08872	17.08872	91.139712
15974	2	18.51278	24.20902	226.425222
8511	2	14.2406	14.2406	119.620872
10155	2	19.93684	19.93684	142.4058
13943	2	2.84812	19.93684	196.520004
16822	2	1.42406	4.27218	240.665802
5223	2	2.84812	2.84812	74.051016
11008	2	9.96842	1.42406	158.070438
4783	2	2.84812	25.63308	65.506668
16253	2	17.08872	5.69624	230.697396
12636	2	21.3609	4.27218	180.855366
15716	2	21.3609	15.66466	223.577106
2653	2	17.08872	5.69624	37.025508
14940	2	27.05714	18.51278	212.184642
4271	2	14.2406	8.54436	59.810436
18855	2	19.93684	5.69624	267.722904
12651	2	14.2406	5.69624	179.431308
18944	2	4.27218	21.3609	269.146962
13206	2	7.1203	1.42406	189.399714
4447	2	8.54436	5.69624	62.658552
2674	2	18.51278	9.96842	38.449566
19706	2	7.1203	15.66466	280.539426
10276	2	21.3609	9.96842	146.677974
6281	2	0	11.39248	88.291596
1164	2	4.27218	24.20902	15.664638
8907	2	8.54436	14.2406	125.317104
5757	2	22.78496	19.93684	79.747248
15447	2	8.54436	5.69624	219.304932
5450	2	12.81654	7.1203	78.32319
15901	2	0	14.2406	225.001164
17023	2	2.84812	2.84812	242.08986
10335	2	19.93684	17.08872	145.253916
8934	2	18.51278	18.51278	126.741162
2196	2	21.3609	27.05714	29.905218
4139	2	25.63308	17.08872	56.96232
5188	2	9.96842	27.05714	72.626958
1744	2	4.27218	21.3609	24.208986
4034	2	18.51278	4.27218	58.386378
12093	2	17.08872	11.39248	170.88696
3465	2	5.69624	8.54436	48.417972
16499	2	25.63308	11.39248	233.545512
15976	2	21.3609	24.20902	226.425222
7950	2	12.81654	21.3609	112.500582
8208	2	9.96842	1.42406	118.196814
19447	2	8.54436	5.69624	276.267252
18141	2	0	19.93684	256.33044
16293	2	17.08872	11.39248	230.697396
13584	2	4.27218	27.05714	192.24783
9758	2	24.20902	21.3609	138.133626
2981	2	0	25.63308	39.873624
7447	2	8.54436	5.69624	105.380292
5057	2	22.78496	5.69624	71.2029
14349	2	11.39248	19.93684	202.216236
17193	2	17.08872	25.63308	242.08986
19494	2	18.51278	12.81654	277.69131
7287	2	8.54436	11.39248	102.532176
17764	2	4.27218	24.20902	252.058266
14894	2	18.51278	12.81654	212.184642
18497	2	22.78496	11.39248	262.026672
5710	2	12.81654	15.66466	81.171306
5357	2	22.78496	19.93684	74.051016
14665	2	5.69624	8.54436	207.912468
1145	2	5.69624	19.93684	14.24058
1553	2	17.08872	19.93684	19.936812
5696	2	21.3609	12.81654	81.171306
3561	2	0	22.78496	48.417972
1279	2	25.63308	8.54436	17.088696
578	2	24.20902	24.20902	7.12029
4324	2	4.27218	18.51278	61.234494
9977	2	22.78496	22.78496	139.557684
8687	2	8.54436	11.39248	122.468988
2336	2	21.3609	18.51278	32.753334
14838	2	24.20902	4.27218	212.184642
9052	2	15.66466	7.1203	129.589278
16970	2	12.81654	24.20902	240.665802
10882	2	1.42406	12.81654	155.222322
4824	2	4.27218	4.27218	69.778842
19727	2	8.54436	17.08872	279.115368
5653	2	17.08872	5.69624	79.747248
5905	2	5.69624	14.2406	82.595364
13486	2	7.1203	12.81654	192.24783
4741	2	0	19.93684	65.506668
16585	2	5.69624	25.63308	233.545512
14107	2	8.54436	14.2406	199.36812
16324	2	4.27218	18.51278	232.121454
11342	2	1.42406	21.3609	160.918554
7463	2	2.84812	8.54436	105.380292
13931	2	14.2406	17.08872	196.520004
4115	2	19.93684	14.2406	56.96232
15055	2	19.93684	5.69624	213.6087
15204	2	4.27218	1.42406	217.880874
9835	2	19.93684	2.84812	139.557684
831	2	14.2406	2.84812	11.392464
9635	2	19.93684	2.84812	136.709568
14825	2	5.69624	2.84812	210.760584
17705	2	5.69624	14.2406	250.634208
3666	2	7.1203	9.96842	52.690146
1965	2	5.69624	22.78496	25.633044
1121	2	0	17.08872	14.24058
17957	2	22.78496	19.93684	253.482324
9508	2	9.96842	15.66466	135.28551
7204	2	4.27218	1.42406	103.956234
12221	2	0	2.84812	173.735076
5816	2	21.3609	1.42406	84.019422
10824	2	4.27218	4.27218	155.222322
1504	2	4.27218	15.66466	21.36087
9419	2	25.63308	0	133.861452
10456	2	21.3609	7.1203	149.52609
2634	2	18.51278	4.27218	38.449566
1769	2	11.39248	22.78496	22.784928
9700	2	27.05714	12.81654	138.133626
1740	2	27.05714	18.51278	24.208986
12128	2	9.96842	18.51278	172.311018
9776	2	21.3609	24.20902	138.133626
