ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
8191
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 4.5287780761699999e+01
0.0000000000000000e+00 4.5287780761699999e+01
0.0000000000000000e+00 4.5287780761699999e+01
ITEM: ATOMS id type x y z 
1 1 1.41322 1.41499 1.41563 
2057 2 4.24891 1.42147 1.41522 
2073 2 2.8317 0.00180227 2.82965 
2081 2 2.83103 0.000612744 0.00185481 
33 1 7.07459 1.37372 1.41526 
4001 2 9.90491 1.42208 1.40758 
4033 2 11.3128 0.00466691 2.83047 
777 1 12.7395 1.41548 1.45472 
6025 2 15.5655 1.41638 1.40951 
1281 1 18.3995 1.41488 1.41789 
6097 2 21.2293 1.41584 1.41564 
2121 2 1.41009 4.24402 1.41477 
57 1 4.20198 4.24576 1.41706 
2105 2 5.67776 2.84766 2.81259 
2113 2 5.67645 2.85054 0.0168997 
8113 3 7.07498 4.24678 1.4176 
793 1 9.95295 4.24116 1.40814 
4009 2 8.4641 2.85531 0.019603 
4025 2 8.47524 2.84865 2.80917 
4121 2 12.7426 4.24108 1.40952 
1289 1 15.5653 4.2418 1.41106 
6954 2 16.9902 2.83437 0.00360636 
6113 2 18.3988 4.24641 1.41498 
6265 2 19.8135 2.82936 0.00068063 
1305 1 21.2289 4.24555 1.41244 
65 1 1.41304 7.07665 1.41703 
6165 2 0.00170599 5.65717 2.8258 
2185 2 4.25086 7.07016 1.42137 
2289 2 2.81911 5.66285 0.000300167 
73 1 7.07743 7.11759 1.41523 
2153 2 5.68009 5.64129 0.0231279 
2161 2 5.67956 5.64251 2.81376 
4089 2 8.47608 5.64145 2.81045 
4097 2 8.47377 5.64211 0.0152443 
4145 2 9.90014 7.07234 1.41547 
4105 2 11.3256 5.67203 0.000442824 
809 1 12.7394 7.07964 1.41663 
4129 2 14.1531 5.65978 2.8287 
4954 2 14.1585 5.66849 0.00411381 
6105 2 16.9837 5.66033 2.8304 
6137 2 15.5702 7.07798 1.41735 
1313 1 18.3969 7.07629 1.41272 
6121 2 19.8097 5.65759 2.82411 
6177 2 21.2277 7.07594 1.41124 
2217 2 1.41606 9.90942 1.41998 
6061 2 0.00231067 8.49646 2.82604 
89 1 4.24529 9.91063 1.41999 
2193 2 2.83268 8.4906 0.0133612 
2225 2 7.07658 9.91359 1.41605 
2281 2 5.65904 8.50307 0.0015002 
817 1 9.90692 9.90931 1.41518 
4161 2 11.3202 8.49053 2.82939 
4169 2 11.3206 8.49169 0.00180626 
4193 2 12.7365 9.90735 1.41584 
4233 2 14.1541 8.49365 0.00105584 
1321 1 15.5693 9.90705 1.41618 
6257 2 16.9827 8.49261 0 
6169 2 19.8089 8.49542 2.82411 
6185 2 18.398 9.90842 1.41349 
1329 1 21.2274 9.9083 1.41432 
2069 2 22.6415 8.48878 0.00352353 
2986 2 2.83411 11.325 0.00411381 
4786 2 14.1528 11.3218 0.000610072 
4993 2 14.1531 11.321 2.82968 
7890 2 16.9826 11.3229 0.000107966 
3045 2 22.642 11.3248 0.00424587 
385 1 1.4154 12.7378 1.41739 
3025 2 4.24452 12.7367 1.41509 
401 1 7.07576 12.7368 1.41255 
3097 2 5.65604 14.1482 2.82432 
4977 2 9.90667 12.7353 1.41265 
5017 2 8.49678 14.1503 2.82431 
5233 2 8.4943 14.1543 0.00107486 
5025 2 11.3165 14.1466 2.82873 
5033 2 11.3231 14.1538 0.00114782 
1049 1 12.7371 12.7366 1.41494 
5049 2 14.1524 14.1541 0.00245482 
5057 2 14.1578 14.1458 2.82676 
6985 2 15.5698 12.7358 1.41482 
7033 2 16.9816 14.1543 2.83039 
7265 2 16.9816 14.1541 0.00225823 
1665 1 18.3988 12.7371 1.41544 
7065 2 19.8137 14.1526 2.82952 
7025 2 21.2279 12.737 1.41596 
7209 2 22.6432 14.153 2.82957 
2241 2 1.41437 1.41293 4.24558 
41 1 4.24923 1.42059 4.24144 
2249 2 2.83082 0.00151565 5.65812 
2129 2 7.07632 1.42057 4.23817 
2257 2 5.6616 0.00245537 5.65957 
825 1 9.89936 1.42301 4.23961 
5147 2 8.48962 0.00370893 5.65189 
4209 2 11.3199 0.0118105 5.65645 
4057 2 14.162 0.00169435 2.83244 
4137 2 12.7397 1.41946 4.24933 
1337 1 15.571 1.41683 4.24791 
6209 2 18.3965 1.41356 4.24318 
1361 1 21.2289 1.41334 4.24453 
25 1 1.40751 4.25036 4.25253 
6549 2 0.00271016 2.82376 5.65817 
2089 2 2.82128 2.82823 2.8369 
2145 2 4.25181 4.24362 4.24005 
2273 2 2.82915 2.83284 5.65881 
49 1 7.07785 4.2443 4.28625 
4201 2 9.90067 4.24683 4.24119 
4041 2 11.3242 2.83212 2.83887 
801 1 12.7384 4.24731 4.24827 
4081 2 14.1586 2.835 2.83619 
6041 2 16.9839 2.83236 2.8305 
6225 2 15.5684 4.24607 4.24594 
6521 2 16.9869 2.83378 5.66074 
1369 1 18.403 4.25082 4.24923 
6089 2 19.8147 2.83245 2.83215 
6201 2 19.8092 2.82374 5.65596 
6081 2 22.6418 2.83189 2.8327 
6241 2 21.2279 4.25078 4.25139 
2097 2 1.40808 7.0773 4.25288 
81 1 4.25153 7.0713 4.24003 
2137 2 2.82109 5.66436 2.83805 
2169 2 2.83803 5.65617 5.65502 
2177 2 7.07753 7.07068 4.2394 
785 1 9.90293 7.07108 4.23897 
4113 2 11.3287 5.66304 2.8315 
4177 2 11.3206 5.66231 5.65827 
4049 2 12.7383 7.07732 4.24532 
4217 2 14.1525 5.66227 5.66089 
1297 1 15.5666 7.07645 4.24367 
6217 2 16.9771 5.65793 5.65668 
6233 2 18.4029 7.07604 4.25024 
1353 1 21.2277 7.07681 4.20518 
17 1 1.41107 9.90241 4.25175 
2049 2 4.24441 9.90873 4.24508 
2201 2 2.82973 8.48957 2.83367 
2233 2 2.83765 8.49361 5.65522 
9 1 7.07681 9.90763 4.24576 
2209 2 5.65845 8.49797 2.83473 
2265 2 5.66197 8.49 5.65744 
4017 2 9.90918 9.90701 4.24547 
4073 2 8.49243 8.48908 5.65759 
4153 2 8.4956 8.49812 2.83393 
4225 2 11.3211 8.48912 5.65852 
769 1 12.7357 9.90662 4.24556 
4185 2 14.1529 8.4934 2.83073 
4433 2 14.1515 8.49207 5.6608 
6073 2 16.9769 8.49506 5.65697 
6145 2 16.9859 8.49159 2.83226 
6193 2 15.5676 9.90772 4.24465 
1345 1 18.4033 9.90183 4.25072 
6153 2 21.2277 9.90193 4.25142 
7005 2 0.00341198 11.3279 5.65712 
3017 2 2.82985 11.3238 2.8358 
2513 2 5.65759 11.317 5.65773 
3105 2 5.66179 11.3265 2.83362 
4449 2 8.49553 11.3157 5.65786 
5161 2 8.49108 11.3252 2.83225 
5209 2 11.3201 11.3237 2.8316 
5193 2 14.153 11.3205 5.6608 
6049 2 16.9862 11.3198 2.83187 
6065 2 19.8132 11.3206 2.83246 
7169 2 19.8088 11.329 5.65706 
6033 2 22.6425 11.3205 2.83311 
3217 2 1.41495 12.7376 4.24395 
473 1 4.2492 12.742 4.25164 
3081 2 2.83225 14.1534 2.83238 
3113 2 2.82418 14.1497 5.65721 
3169 2 7.07695 12.7437 4.25107 
1081 1 9.90081 12.7409 4.25047 
5225 2 11.3251 14.1413 5.66039 
5185 2 12.7387 12.7316 4.24438 
1721 1 15.5706 12.7345 4.24557 
7185 2 16.9807 14.155 5.6602 
7161 2 18.3964 12.7391 4.2444 
7257 2 19.8132 14.153 5.66042 
1729 1 21.2281 12.7386 4.24436 
3229 2 22.643 14.1531 5.65996 
97 1 1.41711 1.41441 7.07577 
2305 2 4.24102 1.41494 7.07477 
113 1 7.08147 1.40719 7.08055 
